subject,condition,n_samples,non_gap_samples,non_gap_coverage,recognized_aoi_samples,sample_interval_s,fixation_events,condition_primary_pass,condition_pass_40,condition_pass_60,eye_included,conditions,min_coverage,total_events,eye_included_40,eye_included_60
202606301635,gravity,14660,11756.0,0.8019099590723056,10924.0,0.0166666666669925,627.0,True,True,True,True,2,0.7355615148145725,1195.0,True,True
202606301635,zero_gravity,15289,11246.0,0.7355615148145725,10629.0,0.0166666666669925,568.0,True,True,True,True,2,0.7355615148145725,1195.0,True,True
202607011009,gravity,15394,12037.0,0.7819280239054177,9757.0,0.0166666666669925,450.0,True,True,True,True,2,0.7475979305247598,972.0,True,True
202607011009,zero_gravity,18942,14161.0,0.7475979305247598,11665.0,0.0166666666669925,522.0,True,True,True,True,2,0.7475979305247598,972.0,True,True
202607011417,gravity,13609,12870.0,0.9456977000514364,11375.0,0.0166666666669925,554.0,True,True,True,True,2,0.9456977000514364,1029.0,True,True
202607011417,zero_gravity,13789,13097.0,0.94981506998332,11000.0,0.0166666666669925,475.0,True,True,True,True,2,0.9456977000514364,1029.0,True,True
202607011950,gravity,14574,12030.0,0.825442568958419,10417.0,0.0166666666669925,600.0,True,True,True,True,2,0.8169674244199672,1305.0,True,True
202607011950,zero_gravity,17068,13944.0,0.8169674244199672,12645.0,0.0166666666669925,705.0,True,True,True,True,2,0.8169674244199672,1305.0,True,True
202607021616,gravity,14256,13089.0,0.9181397306397306,12259.0,0.0166666666669925,682.0,True,True,True,True,2,0.9181397306397306,1290.0,True,True
202607021616,zero_gravity,12798,11914.0,0.9309267072980152,11124.0,0.0166666666669925,608.0,True,True,True,True,2,0.9181397306397306,1290.0,True,True
202607031029,gravity,14942,13295.0,0.8897737919957168,12135.0,0.0166666666669925,629.0,True,True,True,True,2,0.8897737919957168,1355.0,True,True
202607031029,zero_gravity,16399,14796.0,0.902250137203488,13908.0,0.0166666666669925,726.0,True,True,True,True,2,0.8897737919957168,1355.0,True,True
202607031621,gravity,12698,12502.0,0.9845644983461964,11885.0,0.0166666666669925,438.0,True,True,True,True,2,0.9799223764741006,934.0,True,True
202607031621,zero_gravity,13398,13129.0,0.9799223764741006,12327.0,0.0166666666669925,496.0,True,True,True,True,2,0.9799223764741006,934.0,True,True
202607061414,gravity,13023,12092.0,0.9285110957536666,11393.0,0.0166666666669925,589.0,True,True,True,True,2,0.8963326784544859,1021.0,True,True
202607061414,zero_gravity,15270,13687.0,0.8963326784544859,10003.0,0.0166666666669925,432.0,True,True,True,True,2,0.8963326784544859,1021.0,True,True
202607061659,gravity,15103,10949.0,0.7249553068926703,10212.0,0.0166666666669925,592.0,True,True,True,True,2,0.7249553068926703,1165.0,True,True
202607061659,zero_gravity,14917,12832.0,0.8602265871153717,11169.0,0.0166666666669925,573.0,True,True,True,True,2,0.7249553068926703,1165.0,True,True
202607061949,gravity,16968,12915.0,0.7611386138613861,11754.0,0.0166666666669925,660.0,True,True,True,True,2,0.7611386138613861,1288.0,True,True
202607061949,zero_gravity,15965,12609.0,0.7897901659880989,11531.0,0.0166666666669925,628.0,True,True,True,True,2,0.7611386138613861,1288.0,True,True
202607071009,gravity,14672,14206.0,0.968238822246456,10737.0,0.0166666666669925,562.0,True,True,True,True,2,0.9563253012048192,1092.0,True,True
202607071009,zero_gravity,16600,15875.0,0.9563253012048192,8437.0,0.0166666666669925,530.0,True,True,True,True,2,0.9563253012048192,1092.0,True,True
