subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511181442,zero_gravity,ball_MED->position_LONG,11,551,0.019963702359346643,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,ball_LONG->ball_MED,73,551,0.132486388384755,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,ball_LONG->ball_LONG,69,551,0.12522686025408347,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,ball_LONG->position_MED,27,551,0.04900181488203267,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,ball_LONG->position_LONG,26,551,0.047186932849364795,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_MED->ball_MED,20,551,0.036297640653357534,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_MED->ball_LONG,27,551,0.04900181488203267,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_MED->position_MED,20,551,0.036297640653357534,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_MED->position_LONG,19,551,0.034482758620689655,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_LONG->ball_MED,16,551,0.029038112522686024,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_LONG->ball_LONG,17,551,0.030852994555353903,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_LONG->position_MED,23,551,0.041742286751361164,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,position_LONG->position_LONG,17,551,0.030852994555353903,998,True,431.1657434710614,0.5595238095238095
202511181445,gravity,ball_MED->ball_MED,87,504,0.17261904761904762,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_MED->ball_LONG,85,504,0.16865079365079366,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_MED->position_MED,9,504,0.017857142857142856,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_MED->position_LONG,8,504,0.015873015873015872,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_LONG->ball_MED,76,504,0.15079365079365079,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_LONG->ball_LONG,80,504,0.15873015873015872,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_LONG->position_MED,29,504,0.057539682539682536,1013,True,431.1657434710614,0.7
202511181445,gravity,ball_LONG->position_LONG,16,504,0.031746031746031744,1013,True,431.1657434710614,0.7
202511181445,gravity,position_MED->ball_MED,12,504,0.023809523809523808,1013,True,431.1657434710614,0.7
202511181445,gravity,position_MED->ball_LONG,17,504,0.03373015873015873,1013,True,431.1657434710614,0.7
202511181445,gravity,position_MED->position_MED,18,504,0.03571428571428571,1013,True,431.1657434710614,0.7
202511181445,gravity,position_MED->position_LONG,16,504,0.031746031746031744,1013,True,431.1657434710614,0.7
202511181445,gravity,position_LONG->ball_MED,15,504,0.02976190476190476,1013,True,431.1657434710614,0.7
202511181445,gravity,position_LONG->ball_LONG,18,504,0.03571428571428571,1013,True,431.1657434710614,0.7
202511181445,gravity,position_LONG->position_MED,7,504,0.013888888888888888,1013,True,431.1657434710614,0.7
202511181445,gravity,position_LONG->position_LONG,11,504,0.021825396825396824,1013,True,431.1657434710614,0.7
202511181445,zero_gravity,ball_MED->ball_MED,132,509,0.2593320235756385,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_MED->ball_LONG,119,509,0.2337917485265226,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_MED->position_MED,3,509,0.005893909626719057,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_MED->position_LONG,1,509,0.0019646365422396855,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_LONG->ball_MED,119,509,0.2337917485265226,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_LONG->ball_LONG,122,509,0.23968565815324164,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_LONG->position_MED,3,509,0.005893909626719057,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,ball_LONG->position_LONG,0,509,0.0,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_MED->ball_MED,3,509,0.005893909626719057,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_MED->ball_LONG,3,509,0.005893909626719057,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_MED->position_MED,2,509,0.003929273084479371,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_MED->position_LONG,0,509,0.0,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_LONG->ball_MED,1,509,0.0019646365422396855,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_LONG->ball_LONG,1,509,0.0019646365422396855,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_LONG->position_MED,0,509,0.0,1013,True,431.1657434710614,0.6964285714285714
202511181445,zero_gravity,position_LONG->position_LONG,0,509,0.0,1013,True,431.1657434710614,0.6964285714285714
