"term","estimate","std_error","statistic","p_value","model","odds_ratio","ci_low","ci_high"
"occlusion_hidden_c","-0.140628912682484","0.0555793659037875","-2.5302360038782","0.0113985827293274","accuracy_occlusion_sensitivity_glmm","0.868811656872041","0.779140048164958","0.968803614824494"
"size_pair0.8_0.9","-0.109594079855997","0.0583530245900627","-1.87812166765834","0.0603645228208415","accuracy_occlusion_sensitivity_glmm","0.896197846231534","0.799342305109223","1.00478928045763"
"size_pair0.8_1.0","-0.171654757421317","0.0571242569128598","-3.00493637375743","0.00265636410820418","accuracy_occlusion_sensitivity_glmm","0.842269910413992","0.753054029847729","0.942055382310672"
"size_pair0.9_0.8","-0.0292203336629088","0.0597216350002896","-0.489275514020456","0.624646654001737","accuracy_occlusion_sensitivity_glmm","0.971202452296687","0.863920318608706","1.09180694449475"
"size_pair0.9_0.9","0.106144890880483","0.0585033061593862","1.81434004073722","0.0696253906455312","accuracy_occlusion_sensitivity_glmm","1.11198298102816","0.991514616632552","1.24708817132297"
"size_pair0.9_1.0","-0.0420759259838296","0.0581373614846351","-0.723732981844208","0.469229680555611","accuracy_occlusion_sensitivity_glmm","0.958796980204785","0.855537669483417","1.07451919657131"
"size_pair1.0_0.8","-0.0164481641561015","0.0587737220370648","-0.279855751618533","0.779588176296518","accuracy_occlusion_sensitivity_glmm","0.983686368282166","0.876652449992302","1.10378847529903"
"size_pair1.0_0.9","-0.0710668406208573","0.0577718498301666","-1.23012922088828","0.21864871924276","accuracy_occlusion_sensitivity_glmm","0.931399634717103","0.831686538062637","1.04306759800628"
"size_pair1.0_1.0","0.132495006206974","0.0586913304443037","2.25748854564998","0.0239775644247781","accuracy_occlusion_sensitivity_glmm","1.14167331479471","1.01761331531434","1.28085780531647"
"target_f1","0.035365732146365","0.0299659790589144","1.18019611763175","0.237922222807636","accuracy_occlusion_sensitivity_glmm","1.03599853748923","0.976903320991001","1.09866856485967"
"trial_c","0.0575206885894199","0.0158848559462155","3.62110231179806","0.000293350469148167","accuracy_occlusion_sensitivity_glmm","1.05920718393059","1.0267375734024","1.09270361536722"
"trial_c2","-0.0132177079259593","0.0314559110070301","-0.420197905665655","0.674340884601116","accuracy_occlusion_sensitivity_glmm","0.986869262371093","0.927862900630352","1.04962806504197"
"conditionzero_gravity:occlusion_hidden_c","0.150149076812694","0.0572841793264543","2.62112643627163","0.00876397520201658","accuracy_occlusion_sensitivity_glmm","1.16200745818495","1.03859837241616","1.30008034745543"
"(Intercept)","7.03304302720427","0.0156168166793947","450.350617004034","0","rt_occlusion_sensitivity_lmm","NA","7.00243406651266","7.06365198789588"
"conditionzero_gravity","0.0157548451106438","0.00999180904505048","1.57677604121628","0.114847066342862","rt_occlusion_sensitivity_lmm","NA","-0.00382910061765518","0.0353387908389427"
"occlusion_hidden_c","-0.0160702684249969","0.00833353232714117","-1.92838616257097","0.0538071116859326","rt_occlusion_sensitivity_lmm","NA","-0.0324039917861936","0.000263454936199843"
"size_pair0.8_0.9","0.0276429383184435","0.00894373690391071","3.09075933420587","0.00199645378694411","rt_occlusion_sensitivity_lmm","NA","0.0101132139867785","0.0451726626501085"
"size_pair0.8_1.0","0.00223026425428087","0.00879403253431871","0.253611098842","0.799796021283822","rt_occlusion_sensitivity_lmm","NA","-0.0150060395129838","0.0194665680215455"
"size_pair0.9_0.8","-0.00134769753315773","0.00913646596110434","-0.147507530690218","0.882731436119658","rt_occlusion_sensitivity_lmm","NA","-0.0192551708169222","0.0165597757506068"
"size_pair0.9_0.9","0.0037173635867399","0.00883320326553291","0.420839810314909","0.673872059233078","rt_occlusion_sensitivity_lmm","NA","-0.0135957148137046","0.0210304419871844"
"size_pair0.9_1.0","-0.016459117968716","0.00888220254240814","-1.85304465757585","0.0638759580865529","rt_occlusion_sensitivity_lmm","NA","-0.033868234951836","0.000949999014403954"
"size_pair1.0_0.8","-0.00350768080289249","0.00893505321094114","-0.392575256138069","0.694633218020602","rt_occlusion_sensitivity_lmm","NA","-0.0210203850963371","0.0140050234905521"
"size_pair1.0_0.9","0.00974102174335987","0.00883561021486864","1.10247300486022","0.270256088238693","rt_occlusion_sensitivity_lmm","NA","-0.00757677427778266","0.0270588177645024"
"size_pair1.0_1.0","-0.0212738591364967","0.00885213242286043","-2.40324682463599","0.0162502150015792","rt_occlusion_sensitivity_lmm","NA","-0.0386240386853031","-0.00392367958769022"
"target_f1","0.0268340647288078","0.00457070071838553","5.87088640935698","4.33471203068619e-09","rt_occlusion_sensitivity_lmm","NA","0.0178754913207721","0.0357926381368434"
"trial_c","-0.0580057696196265","0.00239828204205962","-24.186383670626","3.09446825497073e-129","rt_occlusion_sensitivity_lmm","NA","-0.0627064024220633","-0.0533051368171896"
"trial_c2","0.00141080845990533","0.00472898932814806","0.298331918726875","0.765449845193382","rt_occlusion_sensitivity_lmm","NA","-0.00785801062326488","0.0106796275430755"
"conditionzero_gravity:occlusion_hidden_c","0.00324403061930237","0.00861484596005317","0.376562811957969","0.706498528465741","rt_occlusion_sensitivity_lmm","NA","-0.0136410674624018","0.0201291287010066"
